,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
193,30.826584793640606,Term distribution,renyi,Term renyi,OOD1,attention,contigious
194,0.017790117450214638,Term distribution,cosine,Term cosine,OOD1,attention,contigious
195,0.02091269304118074,Term distribution,euclidean,Term euclidean,OOD1,attention,contigious
196,0.6960457353366662,Term distribution,variational,Term variational,OOD1,attention,contigious
197,0.27985588816057116,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,attention,contigious
198,0.0032714910339564085,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,attention,contigious
199,0.012519600975034025,Topic distribution,renyi,Topic renyi,OOD1,attention,contigious
200,0.009550213813781738,Topic distribution,cosine,Topic cosine,OOD1,attention,contigious
201,0.02267648100620745,Topic distribution,euclidean,Topic euclidean,OOD1,attention,contigious
202,0.1337488442659378,Topic distribution,variational,Topic variational,OOD1,attention,contigious
203,0.0032783783972263336,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,attention,contigious
204,0.17070121331878318,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,attention,contigious
205,30.358499266857198,Term distribution,renyi,Term renyi,OOD2,attention,contigious
206,0.013684542676902889,Term distribution,cosine,Term cosine,OOD2,attention,contigious
207,0.017936429087408553,Term distribution,euclidean,Term euclidean,OOD2,attention,contigious
208,0.66268764245262,Term distribution,variational,Term variational,OOD2,attention,contigious
209,0.2697196065394788,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,attention,contigious
210,0.004906903021037579,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,attention,contigious
211,0.019046105307884094,Topic distribution,renyi,Topic renyi,OOD2,attention,contigious
212,0.013370990753173828,Topic distribution,cosine,Topic cosine,OOD2,attention,contigious
213,0.028056289868621923,Topic distribution,euclidean,Topic euclidean,OOD2,attention,contigious
214,0.14950594305992126,Topic distribution,variational,Topic variational,OOD2,attention,contigious
215,0.004927895963191986,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,attention,contigious
216,0.16658529051196294,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),lime,contigious
217,29.289424238877046,Term distribution,renyi,Term renyi,In Domain(Baseline),lime,contigious
218,0.020497367738549155,Term distribution,cosine,Term cosine,In Domain(Baseline),lime,contigious
219,0.019288541762817878,Term distribution,euclidean,Term euclidean,In Domain(Baseline),lime,contigious
220,0.6562041729881942,Term distribution,variational,Term variational,In Domain(Baseline),lime,contigious
221,0.2623627530834264,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),lime,contigious
222,0.005172652192413807,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),lime,contigious
223,0.02078422693287459,Topic distribution,renyi,Topic renyi,In Domain(Baseline),lime,contigious
224,0.014829456806182861,Topic distribution,cosine,Topic cosine,In Domain(Baseline),lime,contigious
225,0.02822535078409365,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),lime,contigious
226,0.15436720848083496,Topic distribution,variational,Topic variational,In Domain(Baseline),lime,contigious
227,0.005200294312089682,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),lime,contigious
228,0.1686821178026257,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,lime,contigious
229,28.96093120285522,Term distribution,renyi,Term renyi,OOD1,lime,contigious
230,0.02221355558193261,Term distribution,cosine,Term cosine,OOD1,lime,contigious
231,0.020047712163510718,Term distribution,euclidean,Term euclidean,OOD1,lime,contigious
232,0.6641532488649387,Term distribution,variational,Term variational,OOD1,lime,contigious
233,0.26550168776268324,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,lime,contigious
234,0.004352860618382692,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,lime,contigious
235,0.017323448039638662,Topic distribution,renyi,Topic renyi,OOD1,lime,contigious
236,0.013336479663848877,Topic distribution,cosine,Topic cosine,OOD1,lime,contigious
