,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
177,0.18541956105704885,Topic distribution,euclidean,Topic euclidean,OOD2,gradients,topk
178,0.5485290884971619,Topic distribution,variational,Topic variational,OOD2,gradients,topk
179,0.05299203842878342,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,gradients,topk
180,0.04283855702118798,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),scaled attention,contigious
181,7.893587417954621,Term distribution,renyi,Term renyi,In Domain(Baseline),scaled attention,contigious
182,0.0006397536541833393,Term distribution,cosine,Term cosine,In Domain(Baseline),scaled attention,contigious
183,0.004700720701705269,Term distribution,euclidean,Term euclidean,In Domain(Baseline),scaled attention,contigious
184,0.24833718588672302,Term distribution,variational,Term variational,In Domain(Baseline),scaled attention,contigious
185,0.05782106589049311,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),scaled attention,contigious
186,0.004235901869833469,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),scaled attention,contigious
187,0.01729488651411646,Topic distribution,renyi,Topic renyi,In Domain(Baseline),scaled attention,contigious
188,0.006365418434143066,Topic distribution,cosine,Topic cosine,In Domain(Baseline),scaled attention,contigious
189,0.02934578233484674,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),scaled attention,contigious
190,0.13855776190757751,Topic distribution,variational,Topic variational,In Domain(Baseline),scaled attention,contigious
191,0.0042574903927743435,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),scaled attention,contigious
192,0.06575866304818716,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,scaled attention,contigious
193,9.301740349021273,Term distribution,renyi,Term renyi,OOD1,scaled attention,contigious
194,0.01060292101049276,Term distribution,cosine,Term cosine,OOD1,scaled attention,contigious
195,0.01621441122895833,Term distribution,euclidean,Term euclidean,OOD1,scaled attention,contigious
196,0.38203708548506365,Term distribution,variational,Term variational,OOD1,scaled attention,contigious
197,0.08698612326744513,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,scaled attention,contigious
198,0.009948795661330223,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,scaled attention,contigious
199,0.04012264430354979,Topic distribution,renyi,Topic renyi,OOD1,scaled attention,contigious
200,0.03358149528503418,Topic distribution,cosine,Topic cosine,OOD1,scaled attention,contigious
201,0.06084844959134214,Topic distribution,euclidean,Topic euclidean,OOD1,scaled attention,contigious
202,0.22302880883216858,Topic distribution,variational,Topic variational,OOD1,scaled attention,contigious
203,0.010046352632343769,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,scaled attention,contigious
204,0.07353089216399426,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,scaled attention,contigious
205,9.491041294988035,Term distribution,renyi,Term renyi,OOD2,scaled attention,contigious
206,0.017204982221242116,Term distribution,cosine,Term cosine,OOD2,scaled attention,contigious
207,0.02015112996140694,Term distribution,euclidean,Term euclidean,OOD2,scaled attention,contigious
208,0.43286463906015366,Term distribution,variational,Term variational,OOD2,scaled attention,contigious
209,0.09697649675562717,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,scaled attention,contigious
210,0.018290981650352478,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,scaled attention,contigious
211,0.07837784226981365,Topic distribution,renyi,Topic renyi,OOD2,scaled attention,contigious
212,0.060725510120391846,Topic distribution,cosine,Topic cosine,OOD2,scaled attention,contigious
213,0.08089773279370938,Topic distribution,euclidean,Topic euclidean,OOD2,scaled attention,contigious
214,0.29443788528442383,Topic distribution,variational,Topic variational,OOD2,scaled attention,contigious
215,0.01865137368440628,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,scaled attention,contigious
216,0.042831406839517916,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),attention,contigious
217,7.703832035825551,Term distribution,renyi,Term renyi,In Domain(Baseline),attention,contigious
218,0.0009188137260472962,Term distribution,cosine,Term cosine,In Domain(Baseline),attention,contigious
219,0.005748527103327888,Term distribution,euclidean,Term euclidean,In Domain(Baseline),attention,contigious
220,0.25198423824274485,Term distribution,variational,Term variational,In Domain(Baseline),attention,contigious
221,0.05759136974960218,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),attention,contigious
222,0.004546585958451033,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),attention,contigious
223,0.018489004947574654,Topic distribution,renyi,Topic renyi,In Domain(Baseline),attention,contigious
224,0.004677414894104004,Topic distribution,cosine,Topic cosine,In Domain(Baseline),attention,contigious
225,0.03062263704067697,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),attention,contigious
226,0.14341765642166138,Topic distribution,variational,Topic variational,In Domain(Baseline),attention,contigious
227,0.004572817124426365,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),attention,contigious
228,0.06556286017614121,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,attention,contigious
229,9.168725249793898,Term distribution,renyi,Term renyi,OOD1,attention,contigious
230,0.010033648182995014,Term distribution,cosine,Term cosine,OOD1,attention,contigious
231,0.01663901587420292,Term distribution,euclidean,Term euclidean,OOD1,attention,contigious
232,0.38051525740789766,Term distribution,variational,Term variational,OOD1,attention,contigious
233,0.08696861307898388,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,attention,contigious
234,0.01387159526348114,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,attention,contigious
235,0.05620088700358718,Topic distribution,renyi,Topic renyi,OOD1,attention,contigious
236,0.03723490238189697,Topic distribution,cosine,Topic cosine,OOD1,attention,contigious
237,0.07720944957566522,Topic distribution,euclidean,Topic euclidean,OOD1,attention,contigious
238,0.25983762741088867,Topic distribution,variational,Topic variational,OOD1,attention,contigious
239,0.014051650650799274,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,attention,contigious
240,0.07260358523723934,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,attention,contigious
241,9.552762504212795,Term distribution,renyi,Term renyi,OOD2,attention,contigious
242,0.014138438705780798,Term distribution,cosine,Term cosine,OOD2,attention,contigious
243,0.019263343984604685,Term distribution,euclidean,Term euclidean,OOD2,attention,contigious
244,0.414473350865389,Term distribution,variational,Term variational,OOD2,attention,contigious
245,0.09628184722479889,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,attention,contigious
246,0.018706928938627243,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,attention,contigious
247,0.0798981275571912,Topic distribution,renyi,Topic renyi,OOD2,attention,contigious
248,0.04902070760726929,Topic distribution,cosine,Topic cosine,OOD2,attention,contigious
249,0.0875139337711458,Topic distribution,euclidean,Topic euclidean,OOD2,attention,contigious
250,0.3068563640117645,Topic distribution,variational,Topic variational,OOD2,attention,contigious
251,0.019109297543764114,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,attention,contigious
252,0.04606615336723342,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),lime,contigious
253,8.174411674145587,Term distribution,renyi,Term renyi,In Domain(Baseline),lime,contigious
254,0.0009103028099064492,Term distribution,cosine,Term cosine,In Domain(Baseline),lime,contigious
255,0.004567774497127371,Term distribution,euclidean,Term euclidean,In Domain(Baseline),lime,contigious
256,0.26472229581840223,Term distribution,variational,Term variational,In Domain(Baseline),lime,contigious
257,0.06200849373072257,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),lime,contigious
258,0.006000222638249397,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),lime,contigious
259,0.02356378786373488,Topic distribution,renyi,Topic renyi,In Domain(Baseline),lime,contigious
260,0.015025317668914795,Topic distribution,cosine,Topic cosine,In Domain(Baseline),lime,contigious
261,0.04578600972921326,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),lime,contigious
262,0.17548686265945435,Topic distribution,variational,Topic variational,In Domain(Baseline),lime,contigious
263,0.006031126715242863,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),lime,contigious
264,0.076098976078972,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,lime,contigious
265,10.113943264994662,Term distribution,renyi,Term renyi,OOD1,lime,contigious
266,0.015812128998009767,Term distribution,cosine,Term cosine,OOD1,lime,contigious
267,0.019095508875694823,Term distribution,euclidean,Term euclidean,OOD1,lime,contigious
268,0.4276366214906908,Term distribution,variational,Term variational,OOD1,lime,contigious
269,0.10081372216704926,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,lime,contigious
270,0.016756601631641388,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,lime,contigious
271,0.06538858753058988,Topic distribution,renyi,Topic renyi,OOD1,lime,contigious
